,strat1_ret,strat2_ret,volFactor1,volFactor2,rb1,rb2,fundVolFactor,scaledRBRet,scaledRBProf
2004-02-25,0.3207769986083626,0.298666699198343,0.008613276359115098,0.00798991085155823,1.0,3.0,0.31238310471967995,0.003050850701630366,
2004-02-26,0.959117423788661,0.9100720018239913,0.008744025063601796,0.00796463654248518,1.0,3.0,0.311425125181981,0.00939502368670596,
2004-02-27,0.6030240390271192,0.1716443620195065,0.008601633615168129,0.007786465810688159,1.0,3.0,0.3078149874193338,0.002919334060796876,
2004-03-01,0.1807632677089358,0.39005604616438294,0.008589970135043501,0.00779625877051214,1.0,3.0,0.30825789372739243,0.0032832573438321224,
2004-03-02,0.6845562026918781,0.585773134880276,0.008566480853792654,0.007946860184742298,1.0,3.0,0.3101435585335983,0.006035946694940943,
2004-03-03,0.04949521656605038,0.0392930652493888,0.008712098449263503,0.008076975188531541,1.0,3.0,0.3128580393374261,0.0004220338368811102,
2004-03-04,0.9150357534379336,0.005764376693911055,0.008653785700151621,0.007915312735267051,1.0,3.0,0.3088487503951878,0.0025377660539969305,
2004-03-05,0.9463231953366413,0.6307638277193998,0.008446543723617802,0.007753173161493098,1.0,3.0,0.3136545862390573,0.007155209262808238,
2004-03-08,0.7963875917091717,0.5870521693158993,0.008335359527850928,0.007894257467236201,1.0,3.0,0.3083939221866884,0.006392680058767204,
2004-03-09,0.4603387908373594,0.3601816482231699,0.008323777010983236,0.007932102706146174,1.0,3.0,0.3058683743458413,0.0038139660221730982,
2004-03-10,0.9372588182480203,0.026537057164541578,0.008506480181230357,0.008049061759248575,1.0,3.0,0.3084537446884631,0.0025793933209856262,
2004-03-11,0.4962852645578939,0.008301525701814971,0.00854232680904233,0.008068587957895102,1.0,3.0,0.3165449457651313,0.001364013071938604,
2004-03-12,0.2978797456414405,0.8208425924400997,0.008606635359673896,0.007903084898618538,1.0,3.0,0.3163687208959775,0.007094946017167693,
2004-03-15,0.6889922866614708,0.4621164864421312,0.008537894702147076,0.008030099547342904,1.0,3.0,0.31906309767103475,0.005342310689056803,
2004-03-16,0.07310350471572813,0.6465798175651895,0.008541962823354149,0.008140195774698497,1.0,3.0,0.31748970161750306,0.005168966056332401,
2004-03-17,0.9891680910980819,0.27769220833043373,0.008313575729177522,0.008104086102667923,1.0,3.0,0.3203244035104985,0.004835636079784466,
2004-03-18,0.9284694506046868,0.06944225614794364,0.00817337214027146,0.008203295655943368,1.0,3.0,0.3196352938646325,0.0030133554592436398,
2004-03-19,0.17622254798047687,0.486897030199836,0.00812017401527307,0.008218350174349028,1.0,3.0,0.3263408540119601,0.004290404887169405,
2004-03-22,,,0.008011455681306635,0.008346222473914141,1.0,3.0,0.3283197863080689,,
2004-03-23,,,,,1.0,3.0,,,
2004-03-24,,,,,1.0,3.0,,,
2004-03-25,,,,,1.0,3.0,,,
2004-03-26,,,,,1.0,3.0,,,
2004-03-29,,,,,1.0,3.0,,,
2004-03-30,,,,,1.0,3.0,,,
2004-03-31,,,,,1.0,3.0,,,
2004-04-01,,,,,1.0,3.0,,,
2004-04-02,,,,,1.0,3.0,,,
2004-04-05,,,,,1.0,3.0,,,
2004-04-06,,,,,1.0,3.0,,,
2004-04-07,,,,,1.0,3.0,,,
2004-04-08,,,,,1.0,3.0,,,
2004-04-09,,,,,1.0,3.0,,,
2004-04-12,,,,,1.0,3.0,,,
2004-04-13,,,,,1.0,3.0,,,
2004-04-14,,,,,1.0,3.0,,,
2004-04-15,,,,,1.0,3.0,,,
2004-04-16,,,,,1.0,3.0,,,
2004-04-19,,,,,1.0,3.0,,,
2004-04-20,,,,,1.0,3.0,,,
2004-04-21,,,,,1.0,3.0,,,
2004-04-22,,,,,1.0,3.0,,,
2004-04-23,,,,,1.0,3.0,,,
2004-04-26,,,,,1.0,3.0,,,
2004-04-27,,,,,1.0,3.0,,,
2004-04-28,,,,,1.0,3.0,,,
2004-04-29,,,,,1.0,3.0,,,
2004-04-30,,,,,1.0,3.0,,,
2004-05-03,,,,,1.0,3.0,,,
2004-05-04,,,,,1.0,3.0,,,
2004-05-05,,,,,1.0,3.0,,,
2004-05-06,,,,,1.0,3.0,,,
2004-05-07,,,,,1.0,3.0,,,
2004-05-10,,,,,1.0,3.0,,,
2004-05-11,,,,,1.0,3.0,,,
2004-05-12,,,,,1.0,3.0,,,
2004-05-13,,,,,1.0,3.0,,,
2004-05-14,,,,,1.0,3.0,,,
2004-05-17,,,,,1.0,3.0,,,
2004-05-18,,,,,1.0,3.0,,,
2004-05-19,,,,,1.0,3.0,,,
2004-05-20,,,,,1.0,3.0,,,
2004-05-21,,,,,1.0,3.0,,,
2004-05-24,,,,,1.0,3.0,,,
2004-05-25,,,,,1.0,3.0,,,
2004-05-26,,,,,1.0,3.0,,,
2004-05-27,,,,,1.0,3.0,,,
2004-05-28,,,,,1.0,3.0,,,
2004-05-31,,,,,1.0,3.0,,,
2004-06-01,,,,,1.0,3.0,,,
2004-06-02,,,,,1.0,3.0,,,
2004-06-03,,,,,1.0,3.0,,,
2004-06-04,,,,,1.0,3.0,,,
2004-06-07,,,,,1.0,3.0,,,
2004-06-08,,,,,1.0,3.0,,,
2004-06-09,,,,,1.0,3.0,,,
2004-06-10,,,,,1.0,3.0,,,
2004-06-11,,,,,1.0,3.0,,,
2004-06-14,,,,,1.0,3.0,,,
2004-06-15,,,,,1.0,3.0,,,
2004-06-16,,,,,1.0,3.0,,,
2004-06-17,,,,,1.0,3.0,,,
2004-06-18,,,,,1.0,3.0,,,
2004-06-21,,,,,1.0,3.0,,,
2004-06-22,,,,,1.0,3.0,,,
2004-06-23,,,,,1.0,3.0,,,
2004-06-24,,,,,1.0,3.0,,,
2004-06-25,,,,,1.0,3.0,,,
2004-06-28,,,,,1.0,3.0,,,
2004-06-29,,,,,1.0,3.0,,,
2004-06-30,,,,,1.0,3.0,,,
2004-07-01,,,,,1.0,3.0,,,
2004-07-02,,,,,1.0,3.0,,,
2004-07-05,,,,,1.0,3.0,,,
2004-07-06,,,,,1.0,3.0,,,
2004-07-07,,,,,1.0,3.0,,,
2004-07-08,,,,,1.0,3.0,,,
2004-07-09,,,,,1.0,3.0,,,
2004-07-12,,,,,1.0,3.0,,,
2004-07-13,,,,,1.0,3.0,,,
2004-07-14,,,,,1.0,3.0,,,
2004-07-15,,,,,1.0,3.0,,,
2004-07-16,,,,,1.0,3.0,,,
2004-07-19,,,,,1.0,3.0,,,
2004-07-20,,,,,1.0,3.0,,,
2004-07-21,,,,,1.0,3.0,,,
2004-07-22,,,,,1.0,3.0,,,
2004-07-23,,,,,1.0,3.0,,,
2004-07-26,,,,,1.0,3.0,,,
2004-07-27,,,,,1.0,3.0,,,
2004-07-28,,,,,1.0,3.0,,,
2004-07-29,,,,,1.0,3.0,,,
2004-07-30,,,,,1.0,3.0,,,
2004-08-02,,,,,1.0,3.0,,,
2004-08-03,,,,,1.0,3.0,,,
2004-08-04,,,,,1.0,3.0,,,
2004-08-05,,,,,1.0,3.0,,,
2004-08-06,,,,,1.0,3.0,,,
